borough,address,zonedist1,zonedist2,bldgclass,landuse,numfloors,unitsres,unitstotal,assesstot,yearbuilt,builtfar,residfar,commfar,BBL,latitude,longitude
MN,42 RIVINGTON STREET,C4-4A,,C7,4.0,6.0,31,33,1444050.0,1900.0,4.84,4.0,4.0,1004210078,40.7210703,-73.9909738
MN,40 RIVINGTON STREET,C4-4A,,C7,4.0,6.0,22,24,1161450.0,1900.0,4.77,4.0,4.0,1004210080,40.7211142,-73.9910784
MN,620 BROADWAY,M1-5/R9A,,D0,3.0,6.0,11,12,4865850.0,1858.0,6.0,7.52,5.0,1005220004,40.7256598,-73.9960206
MN,91 EAST 111 STREET,R9,,QG,9.0,,0,0,533250.0,0.0,0.0,7.52,0.0,1016170034,40.796467,-73.9457995
MN,ELDRIDGE STREET,C4-4A,,G7,10.0,,0,0,2290500.0,0.0,0.0,4.0,4.0,1004220067,40.7221736,-73.9902088
MN,48 STANTON STREET,C4-4A,,W1,8.0,5.0,0,1,3482100.0,1920.0,3.89,4.0,4.0,1004220072,40.7224124,-73.9904722
BX,4060 BOSTON ROAD,M1-1,,V1,11.0,,0,0,29700.0,0.0,0.0,0.0,1.0,2052750001,40.8851255,-73.8292796
MN,80 BROAD STREET,C5-5,,O4,5.0,37.0,0,76,32968800.0,1935.0,27.54,10.0,15.0,1000110021,40.7043105,-74.0118516
SI,150 BAY STREET,C4-2,,O5,5.0,3.0,0,4,396000.0,1930.0,3.1,2.43,3.4,5000050001,40.6386611,-74.0760334
SI,148 BAY STREET,C4-2,,O2,5.0,2.0,0,2,230850.0,1930.0,1.75,2.43,3.4,5000050003,40.6387819,-74.0760335
SI,2071 CLOVE ROAD,C8-1,,K2,5.0,2.0,0,5,2598750.0,1939.0,0.53,0.0,1.0,5029210006,40.6049721,-74.0831653
MN,212 FORSYTH STREET,C6-2A,,C6,2.0,5.0,6,8,2354400.0,1900.0,3.94,6.02,6.0,1004220046,40.7229723,-73.9902412
MN,196 ELDRIDGE STREET,C4-4A,,C1,2.0,4.0,54,54,6231600.0,1986.0,1.36,4.0,4.0,1004160001,40.7214188,-73.98996
MN,169 ALLEN STREET,C4-4A,,D4,3.0,6.0,30,30,1223100.0,1920.0,4.7,4.0,4.0,1004160020,40.7214352,-73.9896714
MN,167 ALLEN STREET,C4-4A,,C6,2.0,5.0,15,16,663300.0,1900.0,3.82,4.0,4.0,1004160022,40.7213364,-73.9897183
MN,165 ALLEN STREET,C4-4A,,K2,5.0,2.0,0,1,593100.0,1920.0,2.05,4.0,4.0,1004160023,40.7212733,-73.9897544
MN,163 ALLEN STREET,C4-4A,,C4,2.0,5.0,8,9,3186000.0,1900.0,4.16,4.0,4.0,1004160024,40.7212101,-73.9897869
MN,161 ALLEN STREET,C4-4A,,D7,4.0,7.0,13,14,458550.0,1900.0,5.39,4.0,4.0,1004160025,40.7211443,-73.9898194
MN,157 ALLEN STREET,C4-4A,,D6,4.0,7.0,26,29,822600.0,1920.0,6.06,4.0,4.0,1004160027,40.7210647,-73.9898591
MN,153 EAST HOUSTON STREET,C6-2A,,K2,5.0,2.0,0,2,472950.0,1920.0,1.97,6.02,6.0,1004170012,40.7228377,-73.9892996
MN,157 EAST HOUSTON STREET,C6-2A,,K2,5.0,2.0,0,1,466200.0,1930.0,1.97,6.02,6.0,1004170013,40.7228103,-73.9892094
MN,159 EAST HOUSTON STREET,C6-2A,,C7,4.0,6.0,33,38,3943800.0,1900.0,4.91,6.02,6.0,1004170018,40.7227389,-73.9890868
MN,201 ALLEN STREET,C4-4A,,C7,4.0,6.0,27,30,1934100.0,1900.0,4.37,4.0,4.0,1004170019,40.7225385,-73.9891698
MN,57 STANTON STREET,C4-4A,,S9,4.0,3.0,2,4,1631700.0,1901.0,1.93,4.0,4.0,1004210060,40.7217976,-73.9903063
MN,59 STANTON STREET,C4-4A,,S9,4.0,5.0,4,7,1722600.0,1901.0,4.62,4.0,4.0,1004210061,40.721825,-73.9902233
MN,208 FORSYTH STREET,C4-4A,,C6,2.0,5.0,12,13,731250.0,1900.0,3.54,4.0,4.0,1004220044,40.7228241,-73.9902592
MN,137 EAST HOUSTON STREET,C6-2A,,C4,2.0,5.0,8,9,1992150.0,1900.0,3.51,6.02,6.0,1004220048,40.7230986,-73.990151
MN,139 EAST HOUSTON STREET,C6-2A,,O6,5.0,9.0,0,1,10378800.0,2000.0,8.18,6.02,6.0,1004220049,40.723019,-73.9899886
MN,145 EAST HOUSTON STREET,C6-2A,,S5,4.0,5.0,5,6,2359800.0,1900.0,2.33,6.02,6.0,1004220053,40.722964,-73.9898299
MN,247 ELDRIDGE STREET,C6-2A,,D9,3.0,6.0,10,11,802800.0,2001.0,6.24,6.02,6.0,1004220056,40.7228268,-73.9897614
MN,245 ELDRIDGE STREET,C4-4A,,C7,4.0,6.0,10,12,4090950.0,1900.0,3.83,4.0,4.0,1004220057,40.7227692,-73.9898913
MN,237 ELDRIDGE STREET,C4-4A,,C6,2.0,6.0,40,42,2199600.0,1900.0,4.65,4.0,4.0,1004220060,40.7225633,-73.9899959
MN,233 ELDRIDGE STREET,C4-4A,,C7,4.0,6.0,22,24,1043550.0,1900.0,4.01,4.0,4.0,1004220062,40.7224508,-73.9900537
MN,231 ELDRIDGE STREET,C4-4A,,C7,4.0,6.0,22,24,1305450.0,1900.0,4.01,4.0,4.0,1004220064,40.7223547,-73.9901042
MN,195 CHRYSTIE STREET,C6-3A,C6-1,O6,5.0,9.0,3,22,5551650.0,1920.0,8.19,7.52,6.0,1004260029,40.7221573,-73.9923337
MN,58 RIVINGTON STREET,C4-4A,,A4,1.0,3.0,1,1,1174560.0,1904.0,2.1,4.0,4.0,1004160036,40.7208314,-73.9902379
MN,56 RIVINGTON STREET,C4-4A,,D5,3.0,6.0,7,8,2468250.0,1900.0,4.19,4.0,4.0,1004160038,40.7208644,-73.9903461
MN,172 FORSYTH STREET,C4-4A,,C6,2.0,6.0,17,18,921600.0,1900.0,4.17,4.0,4.0,1004210043,40.7212981,-73.9910387
MN,174 FORSYTH STREET,C4-4A,,D3,3.0,6.0,40,40,2376000.0,1993.0,3.22,4.0,4.0,1004210044,40.7214902,-73.9909413
MN,184 FORSYTH STREET,C4-4A,,D1,3.0,6.0,21,21,931050.0,2001.0,3.44,4.0,4.0,1004210049,40.7216768,-73.9908438
MN,186 FORSYTH STREET,C4-4A,,D1,3.0,6.0,21,21,894150.0,2001.0,3.44,4.0,4.0,1004210051,40.7217427,-73.9908114
MN,188 FORSYTH STREET,C4-4A,,C6,2.0,4.0,84,86,4924800.0,1910.0,1.97,4.0,4.0,1004210052,40.7215917,-73.9906094
MN,210 FORSYTH STREET,C4-4A,,C6,2.0,5.0,8,10,3072150.0,1900.0,3.53,4.0,4.0,1004220045,40.72289,-73.9902268
MN,135 EAST HOUSTON STREET,C6-2A,,H3,5.0,6.0,0,1,2829600.0,2000.0,6.94,6.02,6.0,1004220047,40.723126,-73.9902412
MN,10 STANTON STREET,C6-1,,D3,3.0,9.0,146,146,24798150.0,1985.0,4.86,3.44,6.0,1004270002,40.7228078,-73.9922615
MN,217 BOWERY,C6-1,,C7,4.0,6.0,10,11,1353150.0,1900.0,5.09,3.44,6.0,1004260002,40.721688,-73.9931203
MN,219 BOWERY,C6-1,,K4,4.0,5.0,3,6,1081350.0,1920.0,5.88,3.44,6.0,1004260003,40.7217538,-73.9930842
MN,221 BOWERY,C6-1,,K4,4.0,5.0,3,5,1000350.0,1920.0,5.06,3.44,6.0,1004260004,40.721817,-73.9930553
MN,229 BOWERY,C6-1,,M9,8.0,3.0,0,1,979200.0,1900.0,1.93,3.44,6.0,1004260009,40.722042,-73.9928136
MN,235 BOWERY,C6-1,,P7,8.0,8.0,0,1,12440250.0,2006.0,6.98,3.44,6.0,1004260012,40.7222424,-73.9928208
MN,241 BOWERY,C6-1,,K4,4.0,3.0,0,3,667800.0,1920.0,2.52,3.44,6.0,1004260015,40.7224757,-73.9927919
MN,243 BOWERY,C6-1,,K4,4.0,5.0,0,3,713700.0,1900.0,4.56,3.44,6.0,1004260016,40.722558,-73.9928279
MN,245 BOWERY,C6-1,,K4,4.0,2.0,0,2,672300.0,1900.0,1.97,3.44,6.0,1004260017,40.7226294,-73.9927991
MN,9 STANTON STREET,C6-1,,C7,4.0,5.0,18,20,1458900.0,1900.0,3.92,3.44,6.0,1004260020,40.7224427,-73.9925357
MN,11 STANTON STREET,C6-1,,C7,4.0,5.0,18,19,1018800.0,1900.0,3.92,3.44,6.0,1004260021,40.7224153,-73.9924492
MN,13 STANTON STREET,C6-1,,C7,4.0,6.0,10,11,827100.0,1920.0,4.68,3.44,6.0,1004260022,40.7223906,-73.9923626
MN,191 CHRYSTIE STREET,C6-3A,C6-1,D5,3.0,6.0,7,8,10217700.0,1920.0,6.0,7.52,6.0,1004260031,40.7219953,-73.992276
MN,189 CHRYSTIE STREET,C6-3A,,K2,5.0,2.0,0,2,2027700.0,1920.0,2.05,7.52,6.0,1004260033,40.7218855,-73.9922797
MN,187 CHRYSTIE STREET,C6-3A,,C7,4.0,5.0,15,17,1351800.0,1900.0,3.44,7.52,6.0,1004260034,40.7218224,-73.9923085
MN,183 CHRYSTIE STREET,C6-3A,,D6,4.0,17.0,57,58,8518950.0,2024.0,15.17,7.52,6.0,1004260035,40.7217236,-73.9923554
MN,181 CHRYSTIE STREET,C6-3A,,K4,4.0,4.0,2,4,940050.0,1920.0,4.18,7.52,6.0,1004260037,40.7216275,-73.9924023
MN,8 RIVINGTON STREET,C6-1,C6-3A,C7,4.0,6.0,23,25,1787400.0,1920.0,4.62,3.44,6.0,1004260044,40.7215809,-73.9927126
MN,6 RIVINGTON STREET,C6-1,,C6,2.0,5.0,6,6,2878200.0,1900.0,4.23,3.44,6.0,1004260046,40.7216331,-73.99281
MN,4 RIVINGTON STREET,C6-1,,S9,4.0,6.0,4,6,1414800.0,1900.0,4.59,3.44,6.0,1004260047,40.7216578,-73.9928894
MN,329 BOWERY,C6-1,,S9,4.0,4.5,4,6,2488050.0,1900.0,4.36,3.44,6.0,1004580003,40.7257556,-73.9916514
MN,29 EAST 2 STREET,C6-2A,R8B,D6,4.0,6.0,54,55,1401300.0,2003.0,5.53,6.02,6.0,1004570128,40.7249294,-73.9907965
MN,28 2 AVENUE,C6-2A,,E7,6.0,10.0,0,1,4579200.0,1923.0,10.5,6.02,6.0,1004430005,40.7245341,-73.9902265
MN,317 BOWERY,C6-1,R8B,N2,8.0,6.0,0,1,1343700.0,1918.0,4.89,3.44,6.0,1004570007,40.7252067,-73.9917201
MN,4 EAST 2 STREET,C6-1,,S2,4.0,4.0,2,3,463200.0,1899.0,4.63,3.44,6.0,1004580047,40.7256211,-73.9915288
MN,26 2 AVENUE,C6-2A,,C7,4.0,6.0,25,27,957600.0,1900.0,4.04,6.02,6.0,1004430004,40.7244216,-73.9902879
MN,16 2 AVENUE,C6-2A,,D5,3.0,7.0,22,23,3114900.0,1900.0,5.66,6.02,6.0,1004420007,40.7240291,-73.9906631
MN,42 SECOND AVENUE,C6-2A,,V1,11.0,,0,0,2754900.0,0.0,0.0,6.02,6.0,1004440001,40.725083,-73.9898548
MN,36 EAST 2 STREET,C6-2A,,O5,5.0,4.0,3,4,801000.0,1900.0,4.19,6.02,6.0,1004580031,40.7251681,-73.9904104
MN,7 2 AVENUE,C6-2A,R8X,C7,4.0,5.0,12,13,1532700.0,1920.0,5.0,6.02,6.0,1004560029,40.7240538,-73.9913739
MN,313 BOWERY,C6-1,R8B,N9,8.0,4.0,0,3,3080700.0,1920.0,3.96,3.44,6.0,1004570005,40.7250969,-73.9917345
MN,31 EAST 1 STREET,C6-2A,,C5,2.0,5.0,21,21,1379700.0,1920.0,3.5,6.02,6.0,1004420011,40.723944,-73.9905188
MN,31 2 AVENUE,C6-2A,,D6,4.0,6.0,20,21,3620250.0,1900.0,6.0,6.02,6.0,1004570029,40.7247949,-73.9908182
MN,335 BOWERY,C6-1,R8B,H2,5.0,16.0,3,4,23071950.0,2003.0,7.41,3.44,6.0,1004580006,40.7260218,-73.9914746
MN,350 BOWERY,M1-6/R10,,S2,4.0,3.0,2,3,957360.0,1920.0,3.41,10.0,10.0,1005310042,40.7267383,-73.9920446
MN,200 MERCER STREET,C6-2,,D0,3.0,4.0,28,28,6739200.0,1870.0,3.57,6.02,6.0,1005230032,40.7264009,-73.9965437
MN,346 BOWERY,C6-1,,K4,4.0,3.0,2,3,256500.0,2002.0,1.16,3.44,6.0,1005300033,40.7263924,-73.9921493
MN,348 BOWERY,M1-6/R10,,G9,7.0,1.0,0,7,765900.0,1954.0,0.74,10.0,10.0,1005310043,40.7266422,-73.9920266
MN,308 BOWERY,C6-1,,K4,4.0,3.0,2,5,1815750.0,1910.0,1.98,3.44,6.0,1005210077,40.724957,-73.9927231
MN,33 GREAT JONES STREET,M1-5/R7X,,O6,5.0,7.0,0,9,2513700.0,1890.0,4.25,5.0,5.0,1005300024,40.726774,-73.9931558
MN,53 GREAT JONES STREET,M1-5/R7X,,K1,5.0,1.0,0,1,1225350.0,1920.0,1.37,5.0,5.0,1005300031,40.7264638,-73.9925461
MN,334 BOWERY,C6-1,,D7,4.0,8.0,14,15,2641050.0,1909.0,7.47,3.44,6.0,1005300038,40.7260576,-73.9922972
MN,303 ELIZABETH STREET,C6-2,C6-3,D7,4.0,12.0,193,194,29313450.0,1991.0,10.16,6.02,6.0,1005210045,40.724946,-73.9935276
MN,288 ELIZABETH STREET,C6-2,,S2,4.0,3.0,2,3,735960.0,1922.0,3.72,6.02,6.0,1005210063,40.7246166,-73.993156
MN,10 BLEECKER STREET,C6-2,,D0,3.0,7.0,23,23,5697900.0,1893.0,7.17,6.02,6.0,1005210071,40.7252205,-73.9929359
MN,30 GREAT JONES STREET,M1-5/R9X,,G6,10.0,,0,0,349650.0,0.0,0.0,9.0,5.0,1005310056,40.7272132,-73.9929176
MN,358 LAFAYETTE STREET,M1-5/R7X,,D4,3.0,7.0,11,13,5180850.0,2014.0,4.98,5.0,5.0,1005300062,40.7269442,-73.9942057
MN,GREAT JONES STREET,M1-5/R9X,,G6,10.0,,0,0,895500.0,0.0,0.0,9.0,5.0,1005310052,40.7271281,-73.9927553
MN,338 BOWERY,C6-1,,HH,5.0,4.0,0,2,1152900.0,1917.0,2.71,3.44,6.0,1005300036,40.7261701,-73.9922864
MN,352 BOWERY,M1-6/R10,,S2,4.0,3.0,2,3,728160.0,1920.0,2.62,10.0,10.0,1005310041,40.7268096,-73.9920085
MN,GREAT JONES STREET,M1-5/R9X,,G6,10.0,,0,0,1131300.0,0.0,0.0,9.0,5.0,1005310017,40.7272955,-73.993163
MN,358 BOWERY,M1-6/R10,M1-5/R7X,O4,5.0,21.0,0,2,27877950.0,2023.0,12.13,10.0,10.0,1005310037,40.7270704,-73.9919796
MN,610 BROADWAY,M1-5/R9A,,O5,5.0,6.0,0,1,40747950.0,2004.0,9.4,7.52,5.0,1005220001,40.7255527,-73.996136
MN,58 BLEECKER STREET,M1-5/R9A,,S2,4.0,4.0,2,3,1373280.0,1822.0,2.88,7.52,5.0,1005220031,40.7258958,-73.9951005
MN,315 LAFAYETTE STREET,M1-5/R9A,,K1,5.0,1.0,0,1,1781550.0,1927.0,0.87,7.52,5.0,1005220043,40.7251986,-73.9949743
MN,301 MULBERRY STREET,M1-5/R9A,,K2,5.0,2.0,0,3,2779200.0,1920.0,1.97,7.52,5.0,1005220041,40.7252892,-73.994913
MN,348 LAFAYETTE STREET,M1-5/R7X,,K2,5.0,4.0,0,1,3056850.0,1913.0,4.08,5.0,5.0,1005290015,40.7264914,-73.9944511
MN,366 LAFAYETTE STREET,M1-5/R7X,,D6,4.0,6.0,8,10,3535650.0,2013.0,5.11,5.0,5.0,1005300013,40.7271693,-73.9939784
MN,24 BOND STREET,M1-5/R7X,,D5,3.0,6.0,5,6,5305500.0,1893.0,5.55,5.0,5.0,1005300056,40.726667,-73.9936429
MN,76 EAST HOUSTON STREET,C6-2,C6-1,K2,5.0,2.0,0,1,951300.0,2014.0,1.39,6.02,6.0,1005210086,40.7245096,-73.9930839
MN,298 BOWERY,C6-1,,K2,5.0,4.0,0,3,1111500.0,1910.0,4.0,3.44,6.0,1005210083,40.7245974,-73.9928205
MN,300 ELIZABETH STREET,C6-2,,C0,2.0,3.0,3,3,220980.0,1828.0,1.82,6.02,6.0,1005210069,40.7250036,-73.9930225
MN,632 BROADWAY,M1-5/R9A,,O6,5.0,12.0,0,22,18958950.0,1900.0,15.34,7.52,5.0,1005220010,40.7260193,-73.9956922
MN,325 LAFAYETTE STREET,M1-5/R9A,,D0,3.0,7.0,6,10,4277700.0,1900.0,7.0,7.52,5.0,1005220038,40.7254484,-73.9948119
MN,652 BROADWAY,M1-5/R9A,,D0,3.0,12.0,17,18,5860350.0,1908.0,12.0,7.52,5.0,1005290005,40.7267384,-73.9952304
MN,316 MOTT STREET,C6-2,,C6,2.0,7.0,21,21,1868850.0,1901.0,5.05,6.02,6.0,1005210034,40.7252452,-73.993726
MN,684 BROADWAY,M1-5/R9A,,D0,3.0,12.0,22,24,7006500.0,1905.0,10.28,7.52,5.0,1005310001,40.7277979,-73.9943175
MN,39 WEST 56 STREET,C5-P,,O5,5.0,5.0,0,6,1776150.0,1920.0,5.37,10.0,8.0,1012720014,40.7633264,-73.9763372
MN,23 WEST 56 STREET,C5-P,,S9,4.0,5.0,3,5,4613850.0,1920.0,3.95,10.0,8.0,1012720022,40.76306,-73.9757056
MN,16 WEST 57 STREET,C5-3,,V1,11.0,,0,0,4707000.0,0.0,0.0,10.0,15.0,1012720050,40.7632328,-73.9753265
MN,45 WEST 57 STREET,C5-3,,V1,11.0,,0,0,4169700.0,0.0,0.0,10.0,15.0,1012730007,40.7642623,-73.9763297
MN,65 BLEECKER STREET,M1-5/R9A,,O6,5.0,13.0,0,14,20263050.0,1899.0,12.55,7.52,5.0,1005290072,40.7263597,-73.9949959
MN,43 WEST 57 STREET,C5-3,,V1,11.0,,0,0,2691000.0,0.0,0.0,10.0,15.0,1012730009,40.7642074,-73.9761997
MN,41 WEST 57 STREET,C5-3,,V1,11.0,,0,0,2821950.0,0.0,0.0,10.0,15.0,1012730010,40.7641635,-73.9760951
MN,41 WEST 56 STREET,C5-P,,O2,5.0,5.0,0,5,1413000.0,1920.0,4.12,10.0,8.0,1012720013,40.7633621,-73.9764202
MN,29 WEST 56 STREET,C5-P,,O6,5.0,7.0,0,1,2252250.0,1939.0,6.82,10.0,8.0,1012720019,40.7631616,-73.9759474
MN,24 WEST 57 STREET,C5-3,C5-P,O6,5.0,10.0,0,1,17648100.0,1928.0,8.84,10.0,15.0,1012720020,40.7632439,-73.9757272
MN,6 MURRAY STREET,C6-4,,D7,4.0,8.0,8,9,2665350.0,1920.0,6.82,10.0,10.0,1001240021,40.7131956,-74.0080043
MN,53 PARK PLACE,C6-4,,D5,3.0,12.0,118,119,18244800.0,1921.0,13.95,10.0,10.0,1001260013,40.7140052,-74.0101543
MN,21 WEST 56 STREET,C5-P,,V1,11.0,,0,0,2213100.0,0.0,0.0,10.0,8.0,1012720023,40.7630106,-73.9755901
MN,10 WEST 57 STREET,C5-3,,V1,11.0,,0,0,7375500.0,0.0,0.0,10.0,15.0,1012720047,40.7631532,-73.9751352
MN,20 WEST 57 STREET,C5-3,,V1,11.0,,0,0,4149450.0,0.0,0.0,10.0,15.0,1012720052,40.7632987,-73.9754817
MN,28 WEST 57 STREET,C5-3,,O6,5.0,7.0,0,19,5549850.0,1930.0,6.83,10.0,15.0,1012720056,40.7634333,-73.9757993
MN,38 WEST 57 STREET,C5-3,C5-P,O4,5.0,36.0,0,43,157587750.0,1972.0,17.73,10.0,15.0,1012720063,40.7635487,-73.9763588
MN,48 WEST 57 STREET,C5-3,,O6,5.0,16.0,0,25,8433450.0,1927.0,14.69,10.0,15.0,1012720066,40.7637628,-73.9765862
MN,54 WEST 57 STREET,C5-3,,V1,11.0,,0,0,2308050.0,0.0,0.0,10.0,15.0,1012720069,40.763848,-73.9767811
MN,35 WEST 57 STREET,C5-3,,K4,4.0,6.0,0,7,1777050.0,1920.0,4.51,10.0,15.0,1012730014,40.7640481,-73.9758171
MN,33 WEST 57 STREET,C5-3,,V1,11.0,,0,0,2000700.0,1939.0,0.0,10.0,15.0,1012730015,40.7640152,-73.9757341
MN,31 WEST 57 STREET,C5-3,,V1,11.0,,0,0,2158650.0,1920.0,0.0,10.0,15.0,1012730016,40.7639795,-73.9756475
MN,27 WEST 57 STREET,C5-3,,V1,11.0,,0,0,3983850.0,0.0,0.0,10.0,15.0,1012730017,40.76393,-73.975532
MN,1412 AVENUE OF THE AMER,C5-1,,H1,5.0,18.0,0,2,47760300.0,1924.0,15.34,10.0,4.0,1012730071,40.764707,-73.97651
MN,34 CENTRAL PARK SOUTH,C5-2.5,R10H,H1,5.0,43.0,0,4,70165800.0,1972.0,21.8,10.0,12.0,1012740011,40.7648111,-73.9753801
MN,21 WEST 58 STREET,C5-2.5,,D6,4.0,12.0,68,71,7790400.0,1926.0,10.25,10.0,12.0,1012740016,40.764575,-73.975113
MN,11 WEST 56 STREET,C5-P,,K2,5.0,5.0,0,2,1984500.0,1920.0,3.81,10.0,8.0,1012720028,40.7628623,-73.9752364
MN,13 WEST 56 STREET,C5-P,,H1,5.0,14.0,0,1,10909350.0,1999.0,10.94,10.0,8.0,1012720026,40.7629117,-73.9753555
MN,120 EAST 59 STREET,C5-2.5,,V1,11.0,,0,0,3646800.0,0.0,0.0,10.0,12.0,1013130063,40.7623393,-73.9690385
MN,720 5 AVENUE,C5-3,,O6,5.0,15.0,0,18,55614600.0,1954.0,15.0,10.0,15.0,1012720034,40.7625987,-73.9747311
MN,7 WEST 57 STREET,C5-3,,D6,4.0,19.0,16,17,7394400.0,2018.0,13.85,10.0,15.0,1012730030,40.7635236,-73.9745575
MN,3 WEST 57 STREET,C5-3,,O6,5.0,12.0,0,7,10546650.0,1947.0,11.55,10.0,15.0,1012730031,40.7634714,-73.9744312
MN,4 WEST 58 STREET,C5-3,C5-2.5,O6,5.0,14.0,0,12,31400550.0,1948.0,9.35,10.0,15.0,1012730044,40.7637459,-73.9743011
MN,42 WEST 58 STREET,C5-2.5,,HS,5.0,17.0,134,136,14614650.0,1926.0,12.24,10.0,12.0,1012730060,40.7643143,-73.9756654
MN,24 CENTRAL PARK SOUTH,R10H,,D4,3.0,21.0,37,38,18321300.0,1963.0,13.45,10.0,0.0,1012740057,40.7648357,-73.974936
MN,761 5 AVENUE,C5-3,C5-2.5,O4,5.0,50.0,0,1,826881300.0,1968.0,21.63,10.0,15.0,1012940001,40.7636082,-73.9724348
MN,480 PARK AVENUE,C5-2.5,C5-3,D4,3.0,19.5,134,142,47672550.0,1929.0,14.95,10.0,12.0,1012940033,40.7627322,-73.9707313
MN,731 5 AVENUE,C5-3,,K4,4.0,10.0,0,1,101368350.0,1940.0,10.03,10.0,15.0,1012920069,40.7626012,-73.9737817
MN,737 5 AVENUE,C5-3,,O6,5.0,16.0,0,2,23501700.0,1931.0,14.63,10.0,15.0,1012930001,40.7630266,-73.9735325
MN,743 5 AVENUE,C5-3,,K1,5.0,1.0,0,1,1588950.0,2015.0,0.81,10.0,15.0,1012930003,40.7631309,-73.973453
MN,3 EAST 57 STREET,C5-3,,O6,5.0,9.0,0,1,47832300.0,1930.0,9.98,10.0,15.0,1012930005,40.7629716,-73.9732618
MN,5 EAST 57 STREET,C5-3,,O4,5.0,22.0,0,19,26529750.0,1926.0,16.27,10.0,15.0,1012930007,40.7629222,-73.9731426
MN,7 EAST 57 STREET,C5-3,,K2,5.0,6.0,0,1,13307850.0,1916.0,5.91,10.0,15.0,1012930008,40.7628645,-73.9730091
MN,11 EAST 57 STREET,C5-3,,K4,4.0,6.0,0,1,33165000.0,1930.0,5.4,10.0,15.0,1012930010,40.7628041,-73.9728647
MN,592 MADISON AVENUE,C5-3,,O6,5.0,15.0,0,88,33682050.0,1921.0,16.15,10.0,15.0,1012930016,40.7626036,-73.9723883
MN,44 EAST 58 STREET,C5-2.5,C5-3,K2,5.0,2.0,0,1,8629200.0,1930.0,2.18,10.0,12.0,1012930047,40.762554,-73.9714895
MN,611 MADISON AVENUE,C5-3,,C7,4.0,7.0,23,32,9802800.0,1875.0,5.82,10.0,15.0,1012930050,40.762716,-73.9716844
MN,605 MADISON AVENUE,C5-3,,K4,4.0,5.0,0,3,5467500.0,1930.0,4.03,10.0,15.0,1012930051,40.7626199,-73.971753
MN,600 MADISON AVENUE,C5-3,C5-2.5,O4,5.0,25.0,0,46,73444950.0,1965.0,17.48,10.0,15.0,1012930059,40.7629412,-73.9724098
MN,16 EAST 58 STREET,C5-2.5,,S5,4.0,4.0,6,7,2295450.0,1930.0,3.28,10.0,12.0,1012930063,40.7630785,-73.9727383
MN,14 EAST 58 STREET,C5-2.5,,K2,5.0,3.0,0,1,2349900.0,1930.0,2.98,10.0,12.0,1012930064,40.7631033,-73.9727996
SI,15 PROSPECT STREET,C4-2A,,F5,6.0,1.0,0,1,121500.0,1929.0,0.67,3.0,3.0,5004900045,40.6288711,-74.0750604
MN,51 NASSAU STREET,C5-5,,H2,5.0,20.0,0,2,8809650.0,2006.0,15.63,10.0,15.0,1000640001,40.7091607,-74.0091436
MN,15 EAST 57 STREET,C5-3,,K4,4.0,16.0,0,3,23191650.0,1996.0,14.8,10.0,15.0,1012930012,40.7627492,-73.9727348
MN,19 EAST 57 STREET,C5-3,,O4,5.0,24.0,0,5,23417100.0,1998.0,15.98,10.0,15.0,1012930014,40.7626805,-73.9725688
MN,745 5 AVENUE,C5-3,C5-2.5,O4,5.0,34.0,0,55,115377300.0,1930.0,20.93,10.0,15.0,1012930069,40.7632488,-73.9731822
MN,50 EAST 57 STREET,C5-3,,K4,4.0,7.0,0,1,4842000.0,1930.0,5.78,10.0,15.0,1012920041,40.761618,-73.9715007
MN,48 EAST 57 STREET,C5-3,,O5,5.0,5.0,0,1,4282650.0,1930.0,4.97,10.0,15.0,1012920042,40.7616482,-73.9715765
MN,36 EAST 57 STREET,C5-3,,O5,5.0,6.0,0,7,4744800.0,2016.0,6.34,10.0,15.0,1012920047,40.7618185,-73.9719735
MN,597 MADISON AVENUE,C5-3,,O4,5.0,42.0,0,12,88393950.0,1929.0,25.02,10.0,15.0,1012930026,40.7623482,-73.9718289
MN,460 PARK AVENUE,C5-3,,O4,5.0,22.0,0,2,57622950.0,1954.0,18.83,10.0,15.0,1012930035,40.7620269,-73.9710132
MN,470 PARK AVENUE,C5-3,,D4,3.0,13.0,56,58,13841550.0,1916.0,11.06,10.0,15.0,1012930037,40.7622519,-73.9707749
MN,109 EAST 56 STREET,C5-2,C5-3,H7,3.0,22.0,0,1,23258700.0,1927.0,15.23,10.0,10.0,1013110005,40.7608053,-73.9703459
MN,125 EAST 56 STREET,C5-2,,O7,5.0,5.0,0,1,1188450.0,1920.0,4.28,10.0,10.0,1013110011,40.7606872,-73.9700608
MN,127 EAST 56 STREET,C5-2,,O5,5.0,6.0,0,6,1084950.0,1915.0,5.26,10.0,10.0,1013110012,40.7606597,-73.9699995
MN,126 EAST 57 STREET,C5-2.5,C5-2,D6,4.0,28.0,145,146,27464850.0,2024.0,14.72,10.0,12.0,1013110013,40.7606048,-73.9697757
MN,138 EAST 57 STREET,C5-2,,O5,5.0,5.5,0,5,2743650.0,1950.0,4.7,10.0,10.0,1013110049,40.760481,-73.968812
MN,695 LEXINGTON AVENUE,C5-2,,O4,5.0,20.0,0,34,13379400.0,1931.0,20.42,10.0,10.0,1013110050,40.7606348,-73.9689888
MN,687 LEXINGTON AVENUE,C5-2,,HS,5.0,16.0,0,1,8635500.0,1927.0,12.57,10.0,10.0,1013110052,40.7605113,-73.9690791
